OFFCORE_RESPONSE_0.READS_TO_CORE_REMOTE_DRAM,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_LOCAL_DRAM,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_DRAM,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_REMOTE_CACHE_SNOOP_FWD,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_REMOTE_CACHE_SNOOP_HIT_WITH_FWD,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_REMOTE_CACHE_SNOOP_HITM,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_L3_HIT_SNOOP_HIT_WITH_FWD,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_L3_HIT_SNOOP_HITM,0x5301b7
OFFCORE_RESPONSE_0.READS_TO_CORE_L3_HIT_SNOOP_HIT_NO_FWD,0x5301b7
OFFCORE_RESPONSE_0.HWPF_L1D_AND_SWPF_L3_HIT,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_CODE_RD_L3_HIT,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_RFO_L3_HIT,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_DATA_RD_L3_HIT,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_RFO_SNC_PMM,0x5301b7
OFFCORE_RESPONSE_0.DEMAND_DATA_RD_SNC_PMM,0x5301b7
OFFCORE_RESPONSE_0.OTHER_L3_MISS_LOCAL,0x5301b7
OFFCORE_RESPONSE_0.HWPF_L1D_AND_SWPF_L3_MISS_LOCAL,0x5301b7
